title,manufacturer,source,source_id,country_code,barcode,composition,description
GASTROTUSS Baby sirupas vaikams nuo refliukso 200 ml,GASTROTUSS,BNU,10012795,LT,,,
NUTRILESS batonėlis su bolivinėmis balandomis ir riešutais 60 g,NUTRILESS,BNU,10014476,LT,,,
Livsane Cinkas + L-Histidinas + L-Cisteinas tabletės N40,LIVSANE,BNU,10021816,LT,,,
Livsane Enzyme plus tabletės N30,LIVSANE,BNU,10021983,LT,,,
"LA ROCHE-POSAY apsauginis pienelis nuo saulės ANTHELIOS, SPF 50+, 250 ml",LA ROCHE-POSAY,BNU,10001746,LT,,,
"Glycerin žvakutės 2 g, N10",GLYCERIN,BNU,10002091,LT,,,
Verdin Hepar plėvele dengtos tabletės N48,VERDIN HEPAR,BNU,10018436,LT,,,
LIVSANE Omega-3 žuvų taukai 200 ml,LIVSANE,BNU,10021074,LT,,,
EUCERIN gaivinamoji galvos odos priežiūros priemonė slenkantiems ir plonėjantiems plaukams DERMOCAPILLAIRE 100 ml,EUCERIN,BNU,10031874,LT,,,
"LA ROCHE-POSAY veido fluidas ANTHELIOS SHAKA, SPF 30, 50 ml",LA ROCHE-POSAY,BNU,10038658,LT,,,
Livsane multivitaminų sirupas 500 ml,LIVSANE,BNU,10001960,LT,,,
COLDREX sirupas nuo kosulio 175 ml,COLDREX,BNU,10007326,LT,,,
Cralonin geriamieji lašai (tirpalas) 30 ml,CRALONIN,BNU,10013426,LT,,,
"MUSTELA kremas-balzamas 1-2-3, 50 ml",MUSTELA,BNU,10022068,LT,,,
MUSTELA nenuplaunamas valomasis vanduo 300 ml,MUSTELA,BNU,10031808,LT,,,
Grenade Carb Killa Bar batonėlis sausainių skonio 60 g,GRENADE,BNU,10028373,LT,,,
LA ROCHE-POSAY gelis makiažui valyti DEMAQUILLANTE 195 ml,LA ROCHE-POSAY,BNU,10001777,LT,,,
"AVENE raudonį mažinanti, raminanti emulsija SPF 20, 40 ml",AVENE,BNU,10002955,LT,,,
"Biogaia Protectis tabletės, braškių skonio N10",PROTECTIS,BNU,10019480,LT,,,
Livsane Bones+Teeth Vital tabletės N30,LIVSANE,BNU,10021818,LT,,,
VitirON Active Suscaps kapsulės N10,VITIRON,BNU,10028263,LT,,,
FARINGODOL FAST rinkinys: purškalas nuo gerklės skausmo 20 ml + 20 ml,FARINGODOL,BNU,10042532,LT,,,
Livsane folinės rūgšties Plus + Vit. B tabletės N100,LIVSANE,BNU,10000181,LT,,,
Sinunorm kapsulės N30,SINUNORM,BNU,10002020,LT,,,
tecnoFER šnypščiosios tabletės N30,TECNOFER,BNU,10018177,LT,,,
Dr. THEISS gysločių pastilės su medumi ir vitaminu C 50 g,DR. THEISS,BNU,10028033,LT,,,
SENSILIS skaistinamoji ir energizuojamoji kaukė SKIN DELIGHT 150 ml,SENSILIS,BNU,10034818,LT,,,
LIVSANE antialerginės pastilės N24,LIVSANE,BNU,10040963,LT,,,
"Hye akių lašai dozėmis 0,5 ml, N20",HYE,BNU,10049382,LT,,,
"Bronchicum 11,25 mg kietosios pastilės N20",BRONCHICUM,BNU,10003473,LT,,,
"VICHY purškalas vaikams, saugantis nuo smėlio CAPITAL SOLEIL, SPF50, 200 ml",VICHY,BNU,10004231,LT,,,
IBUPROM 20 mg/ml geriamoji suspensija vaikams 100 ml,IBUPROM,BNU,10013762,LT,,,
BRILLIAX akių lašai SENSITIVE 15 ml,BRILLIAX,BNU,10028125,LT,,,
NOREVA naktinis koreguojamasis kremas nuo raukšlių NOVEANE PREMIUM 50 ml,NOREVA,BNU,10034578,LT,,,
HepaMAX tabletės N30,HEPAMAX,BNU,10018441,LT,,,
ZYLIA balinamoji dantų pasta WHITENING 75 ml,ZYLIA,BNU,10019821,LT,,,
Grenade Carb Killa batonėlis balto šokolado su sausainiais skonio 60 g,GRENADE,BNU,10028005,LT,,,
INSTITUT ESTHEDERM PARIS veido serumas su propoliu INTENSIVE PROPOLIS 30 ml,INSTITUT ESTHEDERM,BNU,10002397,LT,,,
LARYGUARD pastilės gerklei N20,LARYGUARD,BNU,10002859,LT,,,
"Wick BabyBalm balzamas kūdikiams nuo 6 mėn., 50 g",WICK,BNU,10003964,LT,,,
SEBAMED balzamas rankoms ir nagams 75 ml,SEBAMED,BNU,10014287,LT,,,
"MATOKREP kibus elastinis tvarstis 10x450 cm, N1",MATOKREP,BNU,10014109,LT,,,
Omega - 3 Super 1000 mg kapsulės N60,OMEGA-3 SUPER,BNU,10028046,LT,,,
Coldactive Complex milteliai geriamajam tirpalui N10,COLDACTIVE,BNU,10028137,LT,,,
BIO-OIL gelis sausai odai 100 ml,BIO-OIL,BNU,10032115,LT,,,
LAZARTIGUE kremas nuo pleiskanų CLEAR naudojamas po šampūno 75 ml,LAZARTIGUE,BNU,10034339,LT,,,
FILORGA naktinis veido kremas SLEEP AND PEEL 50 ml,FILORGA,BNU,10001273,LT,,,
INSTITUT ESTHEDERM PARIS ląstelinio koncentrato serumas 30 ml,INSTITUT ESTHEDERM,BNU,10002326,LT,,,
INSTITUT ESTHEDERM PARIS detoksikuojamasis veido kremas RADIANCE 50 ml,INSTITUT ESTHEDERM,BNU,10002386,LT,,,
Šiuslerio Druska Nr.5 Kalium phosphoricum D6 BS 250 mg tabletės N200,SCHUESSLER SALT,BNU,10014663,LT,,,
Šiuslerio Druska Nr.10 Natrium sulfuricum D6 BS 250 mg tabletės N80,SCHUESSLER SALT,BNU,10014660,LT,,,
FILORGA pigmentines dėmes koreguojantis serumas PIGMENT-PERFECT 30 ml,FILORGA,BNU,10019435,LT,,,
Omega - 3 Super 1000 mg kapsulės N30,OMEGA-3 SUPER,BNU,10028063,LT,,,
BIORGA losjonas nuo pleiskanų CYSTIPHANE 200 ml,BIORGA,BNU,10031927,LT,,,
LINOLA dušo ir prausimosi gelis 300 ml,LINOLA,BNU,10000981,LT,,,
TRIOKALCIS 600 mg dengtos tabletės N56,TRIOKALCIS,BNU,10034328,LT,,,
EXPEXIN 200 mg/15 ml sirupas 180 ml,WICK,BNU,10003961,LT,,,
TENA Bed Super paklotai 60x90 cm N30,TENA,BNU,10003513,LT,,,
"LA ROCHE POSAY purškiamoj apsauginė priemonė ANTHELIOS, SPF 50+, 200 ml",LA ROCHE-POSAY,BNU,10001755,LT,,,
Livsane kapsulės MAN ACTIVE N100,LIVSANE,BNU,10017801,LT,,,
"MICRO-ENEMA tiesiosios žarnos mikroklizma 3 g, N6",MICRO-ENEMA,BNU,10018439,LT,,,
ACIDOLAC 3 g milteliai N10,ACIDOLAC,BNU,10018290,LT,,,
"DR. GRANDEL regeneruojantis kremas normaliai, mišriai odai NUTRI SENSATION REVITALIZER 50 ml",DR. GRANDEL,BNU,10018447,LT,,,
"DR. GRANDEL aktyvaus koncentrato ampulės BEAUTY FLASH 3 ml, N3",DR. GRANDEL,BNU,10018623,LT,,,
"DR. GRANDEL aktyvaus koncentrato ampulės BEAUTY SLEEP 3 ml, N3",DR. GRANDEL,BNU,10018624,LT,,,
"DR. GRANDEL aktyvaus koncentrato ampulės BEAUTYGEN RENEW AMPOULE 3 ml, N3",DR. GRANDEL,BNU,10018626,LT,,,
"DR. GRANDEL aktyvaus koncentrato ampulės CONTOUR LIFT 3 ml, N3",DR. GRANDEL,BNU,10018770,LT,,,
"DR. GRANDEL aktyvaus koncentrato ampulės COLLAGRAN 3 ml, N3",DR. GRANDEL,BNU,10018740,LT,,,
"DR. GRANDEL aktyvaus koncentrato ampulės CELL REPAIR 3 ml, N3",DR. GRANDEL,BNU,10018702,LT,,,
"DR. GRANDEL šveitiklis EFFECT PEELING 75 ml, N1",DR. GRANDEL,BNU,10018838,LT,,,
Australian Bodycare kūno losjonas 200 ml,AUSTRALIAN BODYCARE,BNU,10019687,LT,,,
Australian Bodycare veido prausiklis 100 ml,AUSTRALIAN BODYCARE,BNU,10019690,LT,,,
DR. GRANDEL paakių ir lūpų kontūrų kremas TIMELESS 15 ml,DR. GRANDEL,BNU,10019726,LT,,,
"DR. GRANDEL aktyvaus koncentrato ampulės RETINOL 3 ml, N3",DR. GRANDEL,BNU,10019511,LT,,,
DR. GRANDEL intensyvus retinolio koncentratas nuo senėjimo TIMELESS RETINOL BALM 50 ml,DR. GRANDEL,BNU,10019728,LT,,,
DR. GRANDEL stangrinamasis serumas visiems odos tipams TIMELESS SERUM 30 ml,DR. GRANDEL,BNU,10019730,LT,,,
"LA ROCHE-POSAY kremas su atspalviu ANTHELIOS ANTI-PIGMENTATION, SPF 50+, 50 ml",LA ROCHE-POSAY,BNU,10021844,LT,,,
"DR. GRANDEL stangrinantis kremas normaliai, sausai odai TIMELESS REVITALIZING CREAM 50 ml",DR. GRANDEL,BNU,10019729,LT,,,
ŠVF vaikiška pudra su pataisų sporomis 100 g,SVF,BNU,10032090,LT,,,
Senebactum 100 mg/ml odos tirpalas su purškalo pompa 50 ml,SENEBACTUM,BNU,10028331,LT,,,
Coffee Diet tabletės N120,COFFEE DIET,BNU,10002455,LT,,,
"Mesalt valantis tvarstis 5 x 5 cm, N30",MESALT,BNU,10010381,LT,,,
"Mepilex silikoninis tvarstis 20 x 20 cm, N1",MEPILEX,BNU,10014491,LT,,,
"DR. GRANDEL aktyvaus koncentrato ampulės HYALURON 3 ml, N3",DR. GRANDEL,BNU,10019010,LT,,,
"DR. GRANDEL aktyvaus koncentrato ampulės FOREVER 39, N3",DR. GRANDEL,BNU,10018911,LT,,,
Dr. E. Šimkūnaitės žolelių arbata Gracija 70 g,ACORUS,BNU,10018968,LT,,,
SENI Care drėgnos servetėlės Sensitive N68,SENI,BNU,10014612,LT,,,
"Šiuslerio Druska Nr.1, Calcium fluoratum D12 BS 250 mg tabletės N80",SCHUESSLER SALT,BNU,10014667,LT,,,
Šiuslerio Druska Nr.12 Calcium sulfuricum D6 BS 250 mg tabletės N80,SCHUESSLER SALT,BNU,10014668,LT,,,
Šiuslerio Druska Nr.6 Kalium sulfuricum D6 BS 250 mg tabletės N80,SCHUESSLER SALT,BNU,10014673,LT,,,
"DR. GRANDEL intensyviai drėkinantis kremas su hialurono rūgštimi normaliai, mišriai ir sausai odai HYDRO ACTIVE HYALURON 50 ml",DR. GRANDEL,BNU,10019022,LT,,,
DR. GRANDEL drėkinantis akių kontūro gelis HYDRO ACTIVE 15 ml,DR. GRANDEL,BNU,10019025,LT,,,
DR. GRANDEL balansuojantis drėkinamasis kremas HYDRO ACTIVE BALANCER 50 ml,DR. GRANDEL,BNU,10019020,LT,,,
"DR. GRANDEL kapsulės su hialuronu normaliai, mišriai ir sausai odai HYDRO ACTIVE HYALURON N28",DR. GRANDEL,BNU,10019021,LT,,,
"DR. GRANDEL drėkinamasis kremas normaliai, sausai odai HYDRO ACTIVE MOISTURIZER 50 ml",DR. GRANDEL,BNU,10019023,LT,,,
DR. GRANDEL regeneruojantis paakių kremas ir kaukė NUTRI SENSATION 20 ml,DR. GRANDEL,BNU,10019373,LT,,,
"DR. GRANDEL aktyvaus koncentrato ampulės HYDRO ACTIVE 3 ml, N3",DR. GRANDEL,BNU,10019024,LT,,,
DR. GRANDEL maitinamasis kremas NUTRI SENSATION NUTRILIZER 50 ml,DR. GRANDEL,BNU,10019375,LT,,,
"BLOXIVIR gelinis nosies purškalas, nuo 1 m., 20 ml",BLOXIVIR,BNU,10057847,LT,,,
TENA Lady Normal paketai N12,TENA,BNU,10003532,LT,,,
AVENE emulsija nuo raukšlių PHYSIOLIFT 30 ml,AVENE,BNU,10003004,LT,,,
TENA Lady Extra paketai N10,TENA,BNU,10003531,LT,,,
Duoseptic 1 mg/20 mg/ ml odos purškalas 50 ml,DUOSEPTIC,BNU,10013372,LT,,,
Oktiseptas 1 mg/20 mg/ml odos tirpalas 1000 ml,OKTISEPTAS,BNU,10013719,LT,,,
IWOSTIN drėkinamoji emulsija SENSITIA 200 ml,IWOSTIN SENSITIA,BNU,10013921,LT,,,
"Lecrolyn 40 mg/ml akių lašai 0,25 ml, N20",LECROLYN,BNU,10013607,LT,,,
CARBORHEA geriamasis skystis vaikams KIDS 120 ml,CARBORHEA,BNU,10034896,LT,,,
MANILLA vėsinantis alavijo gelis su hialuronu ODORE 125 ml,MANILLA,BNU,10058986,LT,,,
MANILLA hidrogelio paakių kaukės su miežių vandeniu ir augaliniu glikogenu NUDITUM 12 g,MANILLA,BNU,10049060,LT,,,
MANILLA organinė medvilninė veido kaukė NUDITUM TIME EXPERT 20 g,MANILLA,BNU,10049059,LT,,,
MANILA vanilės ir riešutų kvapo prausimosi emulsija ODORE 200 ml,MANILLA,BNU,10061452,LT,,,
MANILLA rabarbarų kvapo prausimosi emulsija ODORE 200 ml,MANILLA,BNU,10061455,LT,,,
INSTITUT ESTHEDERM PARIS veido kremas su propoliu INTENSIVE PROPOLIS 50 ml,INSTITUT ESTHEDERM,BNU,10002353,LT,,,
"GUM dantų pasta vaikams JUNIOR 6+ m., 50 ml",GUM,BNU,10003829,LT,,,
"GUM dantų pasta vaikams KIDS 3+ m., 50 ml",GUM,BNU,10003833,LT,,,
Hexoral 1 mg/ml burnos ploviklis 200 ml,HEXORAL,BNU,10001231,LT,,,
FILORGA priešraukšlinis naktinis kremas TIME-FILLER NIGHT 30 ml,FILORGA,BNU,10039746,LT,,,
"FILORGA priešraukšlinis veido kremas normaliai, sausai odai TIME-FILLER 30 ml",FILORGA,BNU,10021527,LT,,,
Aterolip kapsulės N90,ATEROLIP,BNU,10001998,LT,,,
NatAspin Control kapsulės N30,NATASPIN,BNU,10028122,LT,,,
"LA ROCHE-POSAY veido fluidas su atspalviu ANTHELIOS SHAKA, SPF 50+, 50 ml",LA ROCHE-POSAY,BNU,10038656,LT,,,
GERIMAX Strong šnypščiosios tabletės N15,GERIMAX,BNU,10038461,LT,,,
LISTERINE burnos skalavimo skystis TOTAL CARE 250 ml,LISTERINE,BNU,10002874,LT,,,
"A-DERMA lengvos tekstūros losjonas-emolientas sausai, atopinei odai EXOMEGA CONTROL 200 ml",A-DERMA,BNU,10014237,LT,,,
Turniketas kraujavimo kontrolei,,BNU,10056605,LT,,,
"A-DERMA balzamas-emolientas labai sausai, atopinei odai EXOMEGA CONTROL 200 ml",A-DERMA,BNU,10014211,LT,,,
VICHY kalėdinis rinkinys HOMME,VICHY,BNU,10053356,LT,,,
"NUTRILESS mėlynių, acai uogų ir migdolų gėrimas 330 ml",NUTRILESS,BNU,10028322,LT,,,
HERBUS gerklei aviečių skonio čiulpiamos tabletės N20,HERBUS,BNU,10038463,LT,,,
HERBUS gerklei citrinų skonio čiulpiamosios tabletės N20,HERBUS,BNU,10038464,LT,,,
Berberis-Homaccord geriamieji lašai 30 ml,BARBERIS HOMACCORD,BNU,10001512,LT,,,
"PROPODEZAS su mentoliu, tabletės N50",PROPODEZAS,BNU,10019256,LT,,,
Aterolip kapsulės N30,ATEROLIP,BNU,10001997,LT,,,
Aterolip 5D kapsulės N30,ATEROLIP,BNU,10001995,LT,,,
RAMI ŠIRDIS cholesterolio balansui kapsulės N30,RAMI ŠIRDIS,BNU,10049183,LT,,,
"""Gelbėkit vaikus"" paramos krepšys",,BNU,10046644,LT,,,
Litozin Strong kapsulės N90,LITOZIN,BNU,10000250,LT,,,
"LA ROCHE-POSAY drėkinamasis veido kremas EFFACLAR H, 40 ml",LA ROCHE-POSAY,BNU,10001760,LT,,,
VITIRON KIDS FRUITS kramtomieji guminukai N50,VITIRON,BNU,10003955,LT,,,
Detralex 500 mg plėvele dengtos tabletės N30,DETRALEX,BNU,10036147,LT,,,
Berocca Plus šnypščiosios tabletės N30,BEROCCA,BNU,10008114,LT,,,
GASTROTUSS kramtomosios tabletės nuo refliukso N30,GASTROTUSS,BNU,10018132,LT,,,
MAGNETRANS DRINK granulės 375 mg N20,MAGNETRANS,BNU,10018828,LT,,,
DIDI OMEGA žuvų taukai kapsulės N60,DIDI OMEGA,BNU,10018894,LT,,,
"LA ROCHE-POSAY fluidas nuo saulės ANTHELIOS, SPF 50+, 50 ml",LA ROCHE-POSAY,BNU,10021847,LT,,,
HYAL DROP MULTI akių lašai 10 ml,HYAL DROP,BNU,10000325,LT,,,
"LA ROCHE-POSAY valomasis kremas EFFACLAR H, 200 ml",LA ROCHE-POSAY,BNU,10001765,LT,,,
LA ROCHE-POSAY veido ir akių naktinis kremas TOLERIANE ULTRA 40 ml,LA ROCHE-POSAY,BNU,10001789,LT,,,
"Livsane pleistras jautriai odai 10 x 6 cm, N10",LIVSANE,BNU,10001974,LT,,,
OCUTEARS akių lašai 10 ml,OCUTEARS,BNU,10003501,LT,,,
"VICHY dieninis fluidas SLOW AGE, SPF 25, 50 ml",VICHY,BNU,10004286,LT,,,
"SEBAMED apsauginė emulsija nuo saulės vaikams Sun Baby, SPF50, 200 ml",SEBAMED,BNU,10011684,LT,,,
Livsane Beta karoteno Plus kapsulės N60,LIVSANE,BNU,10014637,LT,,,
Livsane Menopause Active tabletės N30,LIVSANE,BNU,10017802,LT,,,
Opti Free kontaktinių lęšių skystis Express 355 ml,OPTI FREE,BNU,10018769,LT,,,
MUSTELA raminantis drėkinamasis kremas labai jautriai veido odai 40 ml,MUSTELA,BNU,10022062,LT,,,
"Vichy veido kaukė su alavijais Purete Thermale 6 ml, N2",VICHY,BNU,10024200,LT,,,
FILORGA intensyviai regeneruojantis naktinis kremas-kaukė NCEF-NIGHT MASK 50 ml,FILORGA,BNU,10031869,LT,,,
"EUCERIN PHOTOAGING CONTROL atspalvį suteikiantis CC kremas nuo saulės SPF50+, šviesus, 50 ml",EUCERIN,BNU,10038674,LT,,,
"BABĒ SUN LIGHT apsauginis kremas veidui nuo saulės SPF50+, 50 ml",BABE,BNU,10049533,LT,,,
BIODERMA maitinamasis kreminis prausiklis sausai odai ATODERM CREME DE DOUCHE 500 ml,BIODERMA,BNU,10000559,LT,,,
"FILORGA priešraukšlinis veido kremas normaliai, sausai odai TIME-FILLER 50 ml",FILORGA,BNU,10001257,LT,,,
LA ROCHE-POSAY veido ir akių fluidas TOLERIANE ULTRA 40 ml,LA ROCHE-POSAY,BNU,10001788,LT,,,
Livsane vandeniui atsparūs pleistrai N20,LIVSANE,BNU,10001953,LT,,,
Livsane pleistro juostelės jautriai odai N20,LIVSANE,BNU,10001975,LT,,,
"LARIFAN balzamas lūpoms 4 g, N1",LARIFAN,BNU,10002226,LT,,,
ALWAYS higieniniai paketai Ultra Night N14,ALWAYS,BNU,10003108,LT,,,
VICHY naktinis veido kremas IDEALIA 50 ml,VICHY,BNU,10004246,LT,,,
WALMARK Super Collagen Complex tabletės N60,WALMARK,BNU,10004467,LT,,,
Verdin Gastro plėvele dengtos tabletės N30,VERDIN GASTRO,BNU,10018765,LT,,,
MUSTELA veido kremas HYDRA BEBE 40 ml,MUSTELA,BNU,10022067,LT,,,
Easy Ice šalčio maišelis N1,EASY ICE,BNU,10028350,LT,,,
ACORUS SMART BALANCE milteliai Fiber Neuro 220 g,ACORUS,BNU,10032084,LT,,,
"LA ROCHE-POSAY veido kremas nuo saulės ANTHELIOS ULTRA XL, SPF 50+, 50 ml",LA ROCHE-POSAY,BNU,10034956,LT,,,
"BIODERMA gelis-kremas, labai sausai ir atopiškai odai ATODERM INTENSIVE GEL-CREME 75 ml",BIODERMA,BNU,10042559,LT,,,
"LIVSANE šalavijų arbata 1,8 g, N20",LIVSANE,BNU,10044299,LT,,,
LIVSANE mėlyna plaktuvė 590 ml,LIVSANE,BNU,10057698,LT,,,
"Figura 2 arbata su šaltekšnio žieve 3 g, N20",HERBAPOL,BNU,10001529,LT,,,
VITAKUR PLUS 1000 kapsulės N30,VITAKUR,BNU,10001560,LT,,,
ALWAYS higieniniai paketai Ultra Normal Plus N20,ALWAYS,BNU,10003110,LT,,,
FARINGOSPRAY purškalas MINT 20 ml,FARINGOSPRAY,BNU,10003661,LT,,,
Elgydium Kids bananų skonio dantų pasta 50 ml,ELGYDIUM,BNU,10008991,LT,,,
Luffa compositum Heel tabletės N50,LUFFA-COMP,BNU,10013434,LT,,,
VICHY naktinis kremas-kaukė SLOW AGE NUIT 50 ml,VICHY,BNU,10015042,LT,,,
VICHY priemonė su vitaminu C LIFTACTIV VITAMIN C FRESH SHOT 10 ml,VICHY,BNU,10021852,LT,,,
"LA ROCHE-POSAY apsauginis pienelis nuo saulės ANTHELIOS, SPF 30+, bekvapis, 250 ml",LA ROCHE-POSAY,BNU,10038654,LT,,,
FILORGA detoksikuojanti kaukė-šveitiklis su vulkanine anglimi SCRUB & DETOX 50 ml,FILORGA,BNU,10043785,LT,,,
MICROLIFE BPA6PC automatinis kraujospūdžio matuoklis,MICROLIFE,BNU,10002208,LT,,,
BodyDrain tabletės N60,BODY DRAIN,BNU,10002452,LT,,,
VICHY veido kremas NEOVADIOL MAGISTRAL 50 ml,VICHY,BNU,10004264,LT,,,
Opti-Free lęšių skystis Express 120 ml,OPTI FREE,BNU,10018768,LT,,,
TALIJA S tabletės N30,TALIJA,BNU,10019519,LT,,,
DR. THEISS šalavijų pastilės su medum 50 g,DR. THEISS,BNU,10028131,LT,,,
"URIAGE apsauginis kremas BARIESUN MINERALE, SPF 50+, 50 ml",URIAGE,BNU,10038636,LT,,,
EUCERIN micelinis skystis DERMATOCLEAN 3in1 200 ml,EUCERIN,BNU,10000419,LT,,,
"Livsane sterilus žaizdų tvarstis 6 cm x 7 cm, N10",LIVSANE,BNU,10001979,LT,,,
INSTITUT ESTHEDERM PARIS ląstelinio vandens migla 100 ml,INSTITUT ESTHEDERM,BNU,10002342,LT,,,
INSTITUT ESTHEDERM PARIS hialurono rūgšties kremas INTENSIVE HYALURONIC 50 ml,INSTITUT ESTHEDERM,BNU,10002352,LT,,,
Klorane šampūnas su magnolijos vaško ekstraktu Magnolia 200 ml,KLORANE,BNU,10003064,LT,,,
ALWAYS higieniniai įklotai Normal N30,ALWAYS,BNU,10003106,LT,,,
Capsicam šildantis pleistras N12,CAPSICAM,BNU,10008345,LT,,,
"LIVOL MULTI guminukai, vaisių ir uogų skonio N60",LIVOL,BNU,10013175,LT,,,
Rene Furterer švelnus kasdienio naudojimo šampūnas NATURIA 500 ml,RENE FURTERER,BNU,10014389,LT,,,
MEMORIL FORTE kapsulės N30,MEMORIL,BNU,10018915,LT,,,
ZYLIA dantų pasta parodontozės pažeistiems dantims PARODONT 75 ml,ZYLIA,BNU,10019416,LT,,,
"LA ROCHE-POSAY pieštukinė priemonė ANTHELIOS XL, SPF 50+, 9 g",LA ROCHE-POSAY,BNU,10021846,LT,,,
DR. THEISS eukalipto pastilės su mentoliu 50 g,DR. THEISS,BNU,10028104,LT,,,
HepaMAX forte tabletės N30,HEPAMAX,BNU,10028218,LT,,,
Humble balti bambukiniai kosmetiniai vatos pagaliukai N100,HUMBLE,BNU,10029585,LT,,,
FILORGA odą tobulinanti pudra FLASH-NUDE 02 FLUID 30 ml,FILORGA,BNU,10031870,LT,,,
Livsane anglies kapsulės N30,LIVSANE,BNU,10038372,LT,,,
VICHY pasta nuo spuogų NORMADERM SOS 20 ml,VICHY,BNU,10043807,LT,,,
FILORGA regeneruojamoji veido esencija NCEF-ESSENCE 150 ml,FILORGA,BNU,10001268,LT,,,
IRON VITAL F tonikas su geležimi 250 ml,IRON VITAL,BNU,10001553,LT,,,
"Livsane chirurginė juosta 5 m x 2,5 cm N1",LIVSANE,BNU,10001969,LT,,,
"Livsane sterilus žaizdos pleistras 10 x 15 cm, N5",LIVSANE,BNU,10001978,LT,,,
"Glycerin žvakutės 1 g, N10",GLYCERIN,BNU,10009420,LT,,,
Livsane Iron Vital skystoji geležis 200 ml,LIVSANE,BNU,10010067,LT,,,
Belladonna-Homaccord geriamieji lašai 30 ml,BELLADONNA-HOMACCORD,BNU,10013419,LT,,,
"BABĒ atkuriamasis emolientinis kūno kremas itin sausai, atopinei odai BODY 200 ml",BABE,BNU,10013815,LT,,,
GinkoPrim 40 mg tabletės N30,GINKOPRIM,BNU,10016615,LT,,,
RAMI ŠIRDIS kapsulės N15,RAMI ŠIRDIS,BNU,10018071,LT,,,
Vichy vandeniui atsparaus makiažo valiklis Purete Thermale 100 ml,VICHY,BNU,10027877,LT,,,
BIO-OIL gelis sausai odai 50 ml,BIO-OIL,BNU,10032114,LT,,,
VICHY rankų kremas 50 ml,VICHY,BNU,10043809,LT,,,
DOPPELHERZ AKTIV STRESS-GUTE NERVEN tabletės N30,DOPPELHERZ,BNU,10044433,LT,,,
MANILLA enziminis eksfoliuojantis veido šveitiklis SOLUTIO 30 g,MANILLA,BNU,10049067,LT,,,
Emox 100 mg/g gelis 55 g,EMOX,BNU,10001171,LT,,,
INSTITUT ESTHEDERM PARIS drėkinamasis losjonas 200 ml,INSTITUT ESTHEDERM,BNU,10002378,LT,,,
LACTACYD Pharma intymios higienos prausiklis DRĖKINANTIS 250 ml,LACTACYD,BNU,10002697,LT,,,
Bronchicum 150 mg/ml sirupas 100 ml,BRONCHICUM,BNU,10003474,LT,,,
VICHY paakių kremas IDEALIA 15 ml,VICHY,BNU,10004241,LT,,,
Livsane Vitamino D 20 µG tabletės N60,LIVSANE,BNU,10007286,LT,,,
VICHY dieninis kremas normaliai ir mišriai odai NEOVADIOL 50 ml,VICHY,BNU,10004262,LT,,,
UROSAN kapsulės N30,UROSAN,BNU,10018077,LT,,,
LEPICOL LIGHTER milteliai 3 g N30,LEPICOL,BNU,10020874,LT,,,
