title,manufacturer,source,source_id,country_code,barcode,composition,description
"Kofermentas Q10 VIVAVIT 200 mg, 30 kaps.",,CMA,155411,LT,4779030121905,,
"Serapeptazė YOU 2.0, tabletės, 100 tab.",,CMA,155450,LT,4771544224493,,
"Hidrolizuotas kolagenas su kanapių baltymais YOU 2.0, 0.3 kg",,CMA,156779,LT,4771544224400,,
"Rami širdis cholesterolio balansui, 30 kaps.",,CMA,107201,LT,4771316311536,,
"4 FEMINA ,28 tab.",,CMA,92764,LT,5906204010867,,
"Sauskelnės TENA Slip Ultima L, 21 vnt",,CMA,156600,LT,7322541387918,,
"Kremas nuo hemorojaus FITOPROCT, su aplikatoriumi, 50 ml",,CMA,155741,LT,8030082002199,,
Kojų šildyklė Medisana FWS,,CMA,156545,LT,4015588602573,,
"Kremas OLIPROX seborėjiniam dermatitui, 40 ml",,CMA,156784,LT,5200375300414,,
"Šampūnas sausai, pleiskanojančiai, į dermatitą linkusiai odai OLIPROX, 200 ml",,CMA,156783,LT,5200375300421,,
"Kremas psoriazės ir seborėjinio dermatito požymiams mažinti BIONATAR, 75 ml",,CMA,156785,LT,5200375399111,,
"Šampūnas psoriazės ir seborėjinio dermatito požymiams lengvinti BIONATAR, 200 ml",,CMA,156786,LT,5200375300544,,
"Ausų purškalas OTOSAN, 50 ml",,CMA,156824,LT,8016887000097,,
"Ausų lašai OTOSAN, 10 ml",,CMA,156821,LT,8016887000059,,
Nosies plovimo rinkinys OTOSAN,,CMA,156822,LT,8016887000158,,
"Nosies purškalas OTOSAN Forte, 30 ml",,CMA,156823,LT,8016887000110,,
"GASTROTUSS kramtomos tabletės nuo refliukso, 24 tab.",,CMA,156888,LT,8034125182060,,
"Milteliai nosies plovimui OTOSAN, 30 pak.",,CMA,156825,LT,8016887000165,,
"Jutiklis nuolatiniam gliukozės kiekio stebėjimui Dexcom ONE, 3 vnt.",,CMA,159288,LT,,,
"Nosies purškalas vaikams OTOSAN Baby, 30 ml",,CMA,156826,LT,8016887000134,,
"Paklotai SENI Soft Super 60 cm x 60 cm, 30 vnt",,CMA,155006,LT,5900516691288,,
"Paklotai SENI Soft Super 40 cm x 60 cm, 30 vnt.",,CMA,155005,LT,5900516691271,,
"Sauskelnės SENI Classic Plus M, 30 vnt",,CMA,155004,LT,5900516696443,,
"Sauskelnės SENI Super Plus premium L, 30 vnt",,CMA,155037,LT,5900516691677,,
"Sauskelnės SENI Super Trio premium L, 10 vnt",,CMA,155038,LT,5900516691714,,
"Mot. pėdkelnės 365 THERMO 100 den LD52R,įv.sp, 3d",,CMA,155009,LT,4770475401003,,
Farmactive silver spray 125mg/g,,CMA,155029,LT,8000246002952,,
"Sauskelnės SENI Super Quatro premium XL, 10 vnt",,CMA,155040,LT,5900516692872,,
"Akių lašai UNItears, be konservantų, 10 ml",,CMA,155025,LT,8588000227617,,
"Sauskelnės SENI Super Plus premium S, 30 vnt",,CMA,155045,LT,5900516691653,,
"Sauskelnės SENI Super premium L, 30 vnt",,CMA,155041,LT,5900516691417,,
"Sauskelnės SENI Super premium XS, 10 vnt",,CMA,155044,LT,5900516691165,,
"Sauskelnės SENI Super premium XL, 30 vnt",,CMA,155042,LT,5900516691424,,
Sauskelnes SENI ACTIVE NORMAL premium L N30,,CMA,155047,LT,5900516693886,,
"Sauskelnės SENI Super premium S, 30 vnt.",,CMA,155043,LT,5900516691394,,
"Sauskelnės SENI ACTIVE Super Premium XL, 10 vnt",,CMA,155050,LT,5900516695774,,
"Sauskelnės SENI ACTIVE Super Premium L, 10 vnt",,CMA,155049,LT,5900516695767,,
"Sauskelnės SENI ACTIVE NORMAL premium S, 30 vnt",,CMA,155054,LT,5900516693862,,
"Sauskelnės SENI ACTIVE NORMAL premium M, 30 vnt",,CMA,155058,LT,5900516693879,,
"Sauskelnės SENI ACTIVE Classic M, 30 vnt",,CMA,155057,LT,5900516695927,,
Termometras SEJOY DET-306 bekontaktis,,CMA,155094,LT,6970392215631,,
"Sauskelnės SENI ACTIVE Classic XL, 30 vnt",,CMA,155060,LT,5900516695941,,
"Įklotai SENI Lady Extra Plus, 15 vnt",,CMA,155127,LT,5900516699130,,
"Juosteles diagnostines AutoSense Voice, 50 vnt",,CMA,155088,LT,5997345781327,,
"Įklotai SENI Lady Plus, 15 vnt",,CMA,155128,LT,5900516699154,,
Infraraudonųjų spindulių termometras EVOLU,,CMA,155110,LT,7640160480156,,
Pirmosios pagalbos rinkinio sudedamųjų dalių papildymas,,CMA,155149,LT,,,
"Įklotai SENI Lady Super, 15 vnt",,CMA,155132,LT,5900516699147,,
"Gliukomatis CONTOUR PLUS ELITE, 1 vnt.",,CMA,155134,LT,5016003788307,,
"Įklotai SENI Lady SLIM Mini, 20 vnt",,CMA,155142,LT,5900516699093,,
"CERVIRON makšties ovulės, 10 vnt",,CMA,155189,LT,5944754000709,,
"Akių lašai POTASSIUM-U, be konservantų, 10 ml",,CMA,155151,LT,8588000227815,,
"Medicininis, vandeniui atsparus pleistras plastikinėje ritėje LEUKOFIX, 2.5 cm x 5 m, 1 vnt",,CMA,155214,LT,,,
"Medicininis pleistras ritinėlyje LEUKOPLAST Fixomull Skin Sensitive, 10 cm x 2 m, 1 vnt.",,CMA,155213,LT,4042809578522,,
"Medicininis, tamprus, vandeniui atsparus pleistras plastikinėje ritėje LEUKOFLEX, 2.5 cm x 5 m, 1 vnt.",,CMA,155215,LT,,,
"Guminė šildyklė, 3 l",,CMA,154874,LT,,,
"Lancetai (adatėlės) ASCENSIA CONTOUR MICROLET, 200 vnt",,CMA,154878,LT,5016003656309,,
"Paklotai SENI Soft Super 60 cm x 90 cm, 5 vnt",,CMA,154879,LT,5900516690328,,
"Lipnus, sterilus, chirurginis tvarstis OPER POR, 7.2X5 cm",,CMA,154900,LT,4779021090371,,
"Įklotai SENI Lady SLIM Micro, 20 vnt",,CMA,154894,LT,5900516699079,,
"Įklotai SAN SENI MAXI, 30 vnt",,CMA,154896,LT,5900516691028,,
"Sauskelnės SENI Optima Trio M, 10 vnt",,CMA,154893,LT,5900516691790,,
"Paklotai SENI Soft Basic 40 cm x 60 cm, 30 vnt",,CMA,154912,LT,5900516692292,,
"Įklotai SAN SENI NORMAL, 30 vnt",,CMA,154919,LT,5900516691004,,
"Paklotai SENI Soft Basic 60 cm x 60 cm, 30 vnt",,CMA,154921,LT,5900516692308,,
ACTIVION TUBE 25G N1,,CMA,154914,LT,,,
"Įklotai SAN SENI PLUS, 30 vnt",,CMA,154920,LT,5900516691035,,
"Sauskelnės SENI Optima Plus Extra L, 10 vnt",,CMA,154923,LT,5900516691912,,
"Ausų lašai REMO WAX, 10 ml",,CMA,154932,LT,6432100026217,,
"Įklotai SAN SENI UNI, 30 vnt",,CMA,154925,LT,5900516691011,,
"Įklotai SENI MAN EXTRA, 15 vnt",,CMA,154956,LT,5900516693190,,
GerdOff burnoje tirpstancios tab.N20,,CMA,154945,LT,7640158970065,,
"Sauskelnės HAPPY JUNIOR EXTRA (16kg+), 54 vnt",,CMA,154924,LT,5900516601157,,
"Pirštinės COMFORT, sterilios, be pudros, NR.7, 2vnt",,CMA,154952,LT,5906615208068,,
Kompresorinis inhaliatorius OMRON COMPAIR C28P (C105-E),,CMA,154951,LT,4015672106369,,
"Sauskelnės SENI Classic Plus S, 30 vnt",,CMA,155003,LT,5900516696436,,
"Pirštinės COMFORT, sterilios, be pudros, Nr.8, 2 vnt",,CMA,154953,LT,5906615210061,,
"Nesterilus elastinis bintas MATOPAT UNIVERSAL, 15 cm x 5 m, 1 vnt",,CMA,154965,LT,5900516861292,,
"Sauskelnės SENI Classic Plus XL, 30 vnt",,CMA,155002,LT,5900516696467,,
"Priemonė karpoms šalinti DermaForte Karpoms NE, 2 ml",,CMA,154992,LT,8713713071084,,
"Sauskelnės SENI Classic Plus L, 30 vnt",,CMA,155001,LT,5900516696450,,
"Gliukomatis CONTOUR PLUS ONE, 1 vnt.",,CMA,154973,LT,5016003793103,,
"Kibus elastinis bintas MATOFIX COHESIVE, 10 cm x 4 m, 1 vnt",,CMA,154959,LT,5900516860073,,
"Dantų pasta LACALUT Sensitive/Aktiv, 75 ml",,CMA,155400,LT,4016369546062,,
"Aktyvizuojantis gelis SENI CARE, 200 ml",,CMA,155100,LT,5900516651794,,
Dantų šepetėlis G.U.M. (4101) SONIC SENSITIVE elektrinis,,CMA,155145,LT,7630019904735,,
"Minkštas dantų šepetėlis ACCA KAPPA Vintage, juodas, 1 vnt.",,CMA,155584,LT,8008230022979,,
"Juodos spalvos šepetėlio galvutės Oclean B06, 6 vnt.",,CMA,155361,LT,6970810552195,,
"Baltos spalvos šepetėlio galvutės Oclean W06, 6 vnt.",,CMA,155359,LT,6970810552188,,
"Druska kojų vonelėms SENI CARE, 400 g",,CMA,155120,LT,5900516699178,,
"Juoda dantų pasta su aktyvuota anglimi ACCA KAPPA Bianco Perla, 100 ml",,CMA,155598,LT,8008230010198,,
"Balinantis perlų kondicionierius dantims SWISS SMILE, 30 ml",,CMA,155779,LT,7640131976480,,
"Minkštas dantų šepetėlis ACCA KAPPA Lympio, 1 vnt.",,CMA,155590,LT,8008230023877,,
"Dantų pasta KIN B5, 125 ml",,CMA,155659,LT,8436026213797,,
"Minkštas dantų šepetėlis ACCA KAPPA Vintage, raudonas, 1 vnt.",,CMA,155586,LT,8008230022962,,
"Juodos spalvos šepetėlio galvutės Oclean B02, 2 vnt.",,CMA,155360,LT,6970810552201,,
"Dantų pasta vaikams nuo 2 iki 6 metų LACALUT Kids, 55 ml",,CMA,155402,LT,4016369542286,,
"Labai minkštų dantų šepetėlių rinkinys CURAPROX Black Is White, 2 vnt.",,CMA,155789,LT,7612412423204,,
"Burnos skalavimo skystis DR. WILD Tebodont su arbatmedžio aliejumi ir fluoridu, 400 ml",,CMA,155794,LT,7611841701778,,
"Baltos spalvos šepetėlio galvutės Oclean W02, 2 vnt.",,CMA,155358,LT,6970810552171,,
"Dantų pasta vaikams nuo 6 metų LACALUT Junior, 55 ml",,CMA,155403,LT,4016369542293,,
"Kremas kūnui SENI CARE 3in1 valymui be vandens su 3% šlapalu, 500 ml",,CMA,154969,LT,5900516651763,,
"Dantų pasta vaikams nuo 0 iki 2 metų LACALUT Baby, 55 ml",,CMA,155401,LT,4016369542279,,
"Minkštas dantų šepetėlis ACCA KAPPA Vintage, baltas, 1 vnt.",,CMA,155587,LT,8008230022955,,
"Minkštas dantų šepetėlis ACCA KAPPA Lympio, turkio spalvos, 1 vnt.",,CMA,155588,LT,8008230023891,,
"Ypač minkštas, vaikiškas dantų šepetėlis JORDAN GREEN CLEAN, 0-2 metų",,CMA,155498,LT,7046110054093,,
"Balinanti dantų pasta SWISS SMILE Snow White, 75 ml",,CMA,155785,LT,7640131976022,,
"Vidutinio kietumo dantų šepetėlis ACCA KAPPA Vintage, juodas, 1 vnt.",,CMA,155596,LT,8008230023006,,
"Balinanti dantų pasta DR. WILD Diamond, 75 ml",,CMA,155793,LT,7611841701730,,
"Vidutinio kietumo dantų šepetėlis ACCA KAPPA Lympio, turkio spalvos, 1 vnt.",,CMA,155595,LT,8008230023938,,
"Balinanti dantų pasta DENTISSIMO Advanced Whitening Gold, 75 ml",,CMA,156533,LT,7640162324298,,
"Ekologiška dantų pasta 2-6 metų vaikams BUCCOTHERM Kids, braškių sk., 50 ml",,CMA,155796,LT,3665313000276,,
"Dantų šepetėlis 3-6m. vaikams su šviesele ir laikmačiu DENTISSIMO Kids Timer, raudonos spalvos, 1 vnt",,CMA,156538,LT,7640162326803,,
"Burnos skalavimo skystis BUCCOTHERM Thermal Spring Water, mėtų sk., 300 ml",,CMA,155798,LT,3401560253740,,
"Dantų pasta vaikams nuo 6 metų DENTISSIMO Junior 6+, obuolių skonio, 50 ml",,CMA,156537,LT,7640162322409,,
"Minkštas dantų šepetėlis ACCA KAPPA Lympio, tamsiai mėlynas, 1 vnt.",,CMA,155591,LT,8008230023884,,
"Balinanti dantų pasta DENTISSIMO Pro-Whitening, 75 ml",,CMA,156536,LT,7640162322348,,
"Balinanti dantų pasta su aktyvintos anglies dalelėmis DENTISSIMO Extra Whitening, 75 ml",,CMA,156534,LT,7640162324304,,
"Dantų šepetėlis 3-6m. vaikams su šviesele ir laikmačiu DENTISSIMO Kids Timer, žalios spalvos, 1 vnt",,CMA,156539,LT,7640162326797,,
"Kasdieniai įklotai BELLA PANTY SOFT, 20 vnt",,CMA,154871,LT,5900516310431,,
"Higieniniai paketai BELLA PERFECTA ULTRA BLUE, 10 vnt",,CMA,154875,LT,5900516305246,,
"Įklotai BELLA MEDICA PANTY Normal, 12 vnt",,CMA,154885,LT,5900516310899,,
"Vaikiškos drėgnos servetėlės HAPPY su vitaminu E, 64 vnt",,CMA,154908,LT,5900516421120,,
"Vaikiškos drėgnos servetėlės HAPPY su šilku ir medvilne, 64 vnt",,CMA,154909,LT,5900516421144,,
Skustuvas BIC PURE3 PINK LADY P6 N4+2,,CMA,155087,LT,3086123363823,,
"Drėgnos servetelės intymiai higienai BELLA Medica, 20 vnt",,CMA,154984,LT,5900516420789,,
"Odos purškalas nuo uodų, kitų geliančių vabzdžių ir erkių MoustiCare Family, 125 ml",,CMA,154990,LT,3401520698819,,
"Losjonas prausiklis SENI CARE su vandeniu sausai odai, 500 ml",,CMA,154928,LT,5900516651831,,
"Vaikiškos drėgnos servetėlės HAPPY su pienu ir medumi, 64 vnt",,CMA,154910,LT,5900516421137,,
"Paketai higieniniai BELLA PERFECTA ULTRA NIGHT SOFT moterims, 7 vnt",,CMA,155101,LT,5900516305376,,
"Priemonė nuo vabzdžių REPELENT PLUS, 150 ml",,CMA,155291,LT,4770829230006,,
"Losjonas EUCERIN KIDS SPF50+ nuo saulės, 150 ml",,CMA,155024,LT,4005800147036,,
"Drėkinamasis losjonas nuo saulės NIVEA KIDS (85486) SPF50+,200ml",,CMA,154947,LT,4005808439836,,
"Veido migla LA ROCHE POSAY ANTHELIOS su apsauga nuo saulės SPF50+,75ml",,CMA,154987,LT,3337875549530,,
"Įklotai į liemenėlę BabyOno Comfort 296, 70 vnt.",,CMA,155030,LT,5901435407400,,
Šildymo ir šaldymo įklotas po gimdymo LANSINOH,,CMA,159312,LT,5060420232752,,
"Paklotai kūdikio pervystymui BabyOno 594, 60 cm x 90 cm, 20 vnt.",,CMA,155671,LT,5901435413418,,
Sauskelnės kelnaitės ID Consumer Pants Plus XS (1300 ml) N14,,CMA,156747,LT,,,
Sauskelnes Dailee Pant Premium Plus S N15,,CMA,156740,LT,,,
"Sauskelnės Dailee Pant Premium Plus M, 15 vnt.",,CMA,156744,LT,,,
Sauskelnes Dailee Pants Premium Super S N15,,CMA,156745,LT,,,
"Sauskelnės Dailee Pant Premium Super M, 15 vnt.",,CMA,156743,LT,,,
Sauskelnės Dailee Pant Premium Normal S N15,,CMA,156739,LT,,,
"Sauskelnės kelnaitės ID Consumer Intime Plus M N2 (990ml), 12 vnt.",,CMA,156754,LT,,,
"Sauskelnės kelnaitės ID Consumer Intime Normal M N1 (700ml), 12 vnt.",,CMA,156751,LT,,,
Sauskelnės kelnaitės ID Consumer Pants Normal M (1150 ml) N14,,CMA,156756,LT,,,
Sauskelnės kelnaitės MOLICARE Pants 6laš. M N20,,CMA,156753,LT,,,
Sauskelnės kelnaitės ID Consumer Pants Plus M (1460 ml) N14,,CMA,156755,LT,,,
"Sauskelnės kelnaitės ID Consumer Intime Super M N3 (1250ml), 12 vnt.",,CMA,156752,LT,,,
"Tvarstis MEPILEX Boarder AG 15x20cm, 5 vnt.",,CMA,156734,LT,,,
"Sauskelnės kelnaitės ID For Men Level 4 Grace M N2 (990ml), 12 vnt.",,CMA,156757,LT,,,
Sauskelnės kelnaitės Dailee Pant Premium Normal M N15,,CMA,156758,LT,,,
Sauskelnes kelnaites MOLICARE Premium Mobile XS 6 lasai N14,,CMA,156750,LT,,,
Sauskelnės kelnaitės ID Consumer Pants Plus S (1320 ml) N14,,CMA,156749,LT,,,
"Sauskelnės kelnaitės TENA Men Pants Plus S/M, 12 vnt.",,CMA,156746,LT,,,
Sauskelnės kelnaitės ID Consumer Pants Super M (1800 ml) N12,,CMA,156748,LT,,,
Sauskelnės kelnaitės ID Consumer Pants Super L (1950 ml) N12,,CMA,156695,LT,,,
Sauskelnės kelnaitės ID Consumer Pants Plus L (1590 ml) N14,,CMA,156697,LT,,,
Sauskelnės kelnaitės ID Consumer Pants Super XL (1950 ml) N12,,CMA,156698,LT,,,
"Sauskelnės kelnaitės ID Consumer Intime Plus L N2 (990ml), 10 vnt.",,CMA,156701,LT,,,
Sauskelnės kelnaitės ID For Men Level 4 Grace L N2 (990ml) N10,,CMA,156710,LT,,,
Sauskelnės kelnaitės DAILEE Pant Premium Plus XL N15,,CMA,156704,LT,,,
Sauskelnės kelnaitės DAILEE Pant Premium Plus L N15,,CMA,156677,LT,,,
Sauskelnės kelnaitės ID Consumer Intime Normal L N1 (700ml) N10,,CMA,156713,LT,,,
Sauskelnės kelnaitės ID Consumer Pants Plus L (1590 ml) N14,,CMA,156692,LT,,,
"Sauskelnės MOLICARE Premium Elastic, 8 laš., S, 26 vnt.",,CMA,156670,LT,,,
Salts Odour Eliminating kvapus neutralizuojantis purškalas 200 ml,,CMA,156653,LT,,,
Sauskelnės kelnaitės Dailee Pant Premium Normal XL N15,,CMA,156685,LT,,,
"Sauskelnės MOLICARE Premium Elastic, 10 laš.,  XL, 14 vnt.",,CMA,156669,LT,,,
"Hidrokoloidinis tvarstis HYDROCOLL 15 cmx15 cm, 10 vnt.",,CMA,156643,LT,,,
MILUPA PKU 2 SHAKE šokolado skonio milteliai 500 g (10 x 50 g) 140,,CMA,156655,LT,,,
Sauskelnės kelnaitės ID Consumer Pants Maxi XL (2300ml) N10,,CMA,156715,LT,,,
Sauskelnės kelnaitės DAILEE Pant Premium Super L N15,,CMA,156719,LT,,,
Sauskelnės kelnaitės Dailee Pant Premium Normal L N15,,CMA,156676,LT,,,
"Sauskelnės kelnaitės TENA Men Pants Plus L/XL, 10 vnt.",,CMA,156722,LT,,,
Sauskelnės MOLICARE Pants 6 las. XL N15,,CMA,156723,LT,,,
Sauskelnės kelnaitės ID Consumer Intime Super L N3(1250ml) N10,,CMA,156699,LT,,,
Sauskelnės kelnaitės MOLICARE Pants 6laš. L N20,,CMA,156675,LT,,,
Sauskelnes Dailee Pants Premium Super XL N15,,CMA,156725,LT,,,
"Tarpinė astmos TIPSHALER-HOSPITHAL, vaikams iki 6 metų",,CMA,156724,LT,,,
"Sauskelnes vaikams MAGICS Easysoft Magical Tubes XL, 16-30 kg, 36 vnt.",,CMA,156737,LT,,,
"Tvarstis MEPILEX AG 20x20cm, 5 vnt.",,CMA,156731,LT,,,
"Tvarstis MEPILEX AG 10x10cm, 5 vnt.",,CMA,156729,LT,,,
"Sauskelnės SENI ACTIVE NORMAL premium M, 10 vnt",,CMA,154935,LT,5900516693046,,
"AFRIN MENTHOL 0.5 mg/ml nosies purškalas (tirpalas), 15 ml",,CMA,154950,LT,,,
"Tvarstis MEPILEX Boarder AG 10x10cm, 5 vnt.",,CMA,156726,LT,,,
"Nesterilus elastinis tvarstis MATOPAT UNIVERSAL, 12 cm x 5 m, 1 vnt",,CMA,154963,LT,5900516861285,,
"Paklotai SENI Soft Basic 40 cm x 60 cm, 10 vnt",,CMA,154957,LT,5900516692445,,
"Mot. pėdkelnės DaNa 20 den LD13,juoda,5d",,CMA,155010,LT,4770475304298,,
"Sauskelnės SENI ACTIVE NORMAL premium L, 10 vnt",,CMA,154934,LT,5900516693053,,
"Mot.pėdkelnės DaNa 40 den  LD17,ruda,6d.",,CMA,155012,LT,4770475304458,,
"Mot.pėdkelnės DaNa 40 den  LD17,ruda,3d.",,CMA,155011,LT,4770475304427,,
"Mot.pėdkelnės DaNa 15 den LD31,įv.sp,3d.",,CMA,155013,LT,4770475307732,,
"Mot.pėdkelnės DaNa 15 den LD31,įv.sp,5d.",,CMA,155014,LT,4770475307756,,
"Mot kojinaitės 365 30den  K30C,įv.sp",,CMA,155015,LT,4770475400938,,
"Mot. kojinaitės DaNa 30 den K30,ruda",,CMA,155017,LT,4770475304212,,
"Mot. kojinaitės DaNa 20 den KR1,juoda",,CMA,155016,LT,4770475300542,,
"Mot. kojinaitės DaNa 40 den K15,juoda",,CMA,155018,LT,4770475300580,,
"Mot. kojinaitės DaNa 40 den K15,įv.sp",,CMA,155019,LT,4770475308197,,
"Sauskelnės SENI ACTIVE Classic S, 30 vnt",,CMA,155053,LT,5900516695910,,
"Elastinės kelnaitės urologiniams įklotams SENI Fix Comfort Lady Nude L,  2 vnt",,CMA,155082,LT,5900516696658,,
"Pirmosios pagalbos rinkinys plastikiniame dėkle , nauja sudetis, 1vnt.",,CMA,155506,LT,,,
PIRSTINES NESTERILIOS LATEKSINES MEDIQUEST SU PUDRA M N100,,CMA,155522,LT,7237849113438,,
Inhaliatorius EVOLU Nano Air Pro,,CMA,155528,LT,7640160480354,,
Kilimėlis Akupresūros 03-1390/Qmed,,CMA,155574,LT,5901780404345,,
"3 dalių švirkštas Luer Slip su adata, 20 ml, 50 vnt",,CMA,155535,LT,,,
Diržas Marija Maternity,,CMA,155602,LT,4750743000893,,
Įtvaras peties alkunės RL-2 XS/1d,,CMA,155626,LT,4772002006507,,
"Hydrokoloidinis pleistras SALTS su alijošiumi, pusžiedžio formos, 30 vnt",,CMA,155642,LT,,,
"Ausų lašai COLDISEPT nano SILVER, 15 ml",,CMA,155673,LT,7640176594236,,
Pulsoksimetras ant piršto EVOLU,,CMA,155529,LT,7640160480200,,
Maiselis atviras AURUM su filtru matinis lygus 1d didelis 22mm N10,,CMA,155736,LT,,,
Tarpinė inhaliuoti astminius vaistus BIOSYNEX vaikams 9men- 6metų,,CMA,155778,LT,,,
Sauskelnės vaikams MAGICS Pyjama Pants L 27-57kg N12,,CMA,155780,LT,,,
"Plokštelė NATURA Little One vaikiška ,5vnt",,CMA,155782,LT,,,
Sauskelnės vaikams MAGICS Pyjama Pants M 17-30kg N15,,CMA,155781,LT,,,
"Atviras vaikiškas maišelis NATURA Little One ,10vnt",,CMA,155783,LT,,,
"Lipni plokštelė PROVOX FlexiDerm ,20vnt.",,CMA,155784,LT,,,
"Provox XtraMoist HME šilumos ir drėgmės apykaitą reguliuojantis oro filtras su padidintu oro drėkinimu, su centre pirštu uždarom",,CMA,155790,LT,,,
"Provox XtraFlow HME šilumos ir drėgmės apykaitą reguliuojantis oro filtras su padidintu oro pralaidumu, su centre pirštu uždarom",,CMA,155788,LT,,,
Adata insulino SmartFine 0.25 mm (31G) x 5 mm N100,,CMA,156637,LT,,,
Adata insulino SmartFine 0.25 mm (31G) x 8mm N100,,CMA,156639,LT,,,
Adata insulino SmartFine 0.23 mm (32G) x 4mm N100,,CMA,156638,LT,,,
Adata insulino Insupen 5mm 31G N100,,CMA,156641,LT,,,
Adata insulino SmartFine 0.25 mm (31G) x 6mm N100,,CMA,156640,LT,,,
Švirkštynė NR.1 K/A  N1,,CMA,154882,LT,4750837000280,,
"Paklotai SENI Soft Super 60 cm x 60 cm, 5 vnt",,CMA,154884,LT,5900516690311,,
"Pleistras MATOPAT UNIVERSAL 19 x 76 mm, 100 vnt",,CMA,154890,LT,5900516896102,,
"Pleistrų rinkinys MATOPAT TRANSPARENT, 20 vnt",,CMA,154926,LT,5900516894061,,
"Sauskelnės SENI Optima Trio XL, 10 vnt",,CMA,154922,LT,5900516691929,,
"Sauskelnės SENI Optima Trio L, 10 vnt",,CMA,154902,LT,5900516691806,,
"Sauskelnės vaikams PANDA JUNIOR, 36 vnt",,CMA,154911,LT,5900516601539,,
"Sauskelnės SENI Optima Plus L, 10 vnt",,CMA,154897,LT,5900516691783,,
"Sauskelnės SENI Optima Plus M, 10 vnt",,CMA,154892,LT,5900516691882,,
"Sirupas nuo kosulio Aflubin Plus, 175 ml",,CMA,155387,LT,5400951990590,,
"Skystis kontaktiniams lęšiams RENU MultiPlus, 100 ml",,CMA,155515,LT,7391899856308,,
"Vatos diskeliai GOLDEN ROSE, 70 vnt",,CMA,155220,LT,8691190070281,,
Kompresorinis inhaliatorius EVOLU Super Car,,CMA,155531,LT,7640160480309,,
"Sistema infuzine LUER SLIP, 1 vnt",,CMA,155523,LT,,,
