title,manufacturer,source,source_id,country_code,barcode,composition,description
"HUXLEY drėkinamasis gelinis veido kremas FRESH AND MORE, 50 ml",HUXLEY,AZT,880942253398,LT,,,
"SKINTSUGI greito poveikio gaivinamasis veido serumas BEAUTY FLASH, 10 ml",SKINTSUGI,AZT,841471960015,LT,,,
"ORGANIX COSMETIX maitinamasis kūno sviestas ROSEHIP OIL, 220 ml",ORGANIX COSMETIX,AZT,729010502830,LT,,,
"MARGARITA jūros aromato rankų muilas su jūros druskos ir dumblių ekstraktais BALTIC SEA, 400 ml",MARGARITA,AZT,477000100273,LT,,,
"JANE IREDALE ilgalaikiai lūpų dažai LIP FIXATION CONTENT, 6 ml",JANE IREDALE,AZT,670959511423,LT,,,
"AROMAMA sviestmedžių aliejus, 60 ml",AROMAMA,AZT,477904641195,LT,,,
"A-DERMA sterilus minkštinamasis veido ir kūno kremas emolientas su avižų ekstraktu EXOMEGA CONTROL, nuo gimimo, 200 ml",A-DERMA,AZT,328277936907,LT,,,
"SCHOLL drėkinamoji pėdų kaukė su makadamijų aliejumi PEDIMASK, 1 pora",SCHOLL,AZT,590062707960,LT,,,
"BIONIKE stangrinamasis ir atkuriamasis koncentruotas serumas su retinoliu ir tokotrienoliais DEFENCE BOOST, 30 ml",BIONIKE,AZT,802904111701,LT,,,
"LEADERS drėkinamoji ir maitinamoji rankų kaukė TALK TO THE HAND!, 16 ml",LEADERS,AZT,880948331615,LT,,,
"SCHOLL greito poveikio drėkinamasis pėdų kremas su 2 % vitaminų mišiniu, 75 ml",SCHOLL,AZT,590062709268,LT,,,
"SCHOLL stipraus poveikio maitinamasis pėdų kremas su 5 % UVIT COMPLEX, 75 ml",SCHOLL,AZT,590062709267,LT,,,
"SCHOLL maitinamoji pėdų kaukė su alavijais, 1 pora",SCHOLL,AZT,590062707961,LT,,,
"DETOX ORGANICS ekologiškas, sertifikuotas galvos odos valomasis gelis KAMCHATKA, 75 ml",DETOX ORGANICS,AZT,474331810331,LT,,,
"SCHOLL drėkinamoji pėdų kaukė su kokosų aliejumi, 1 pora",SCHOLL,AZT,590062709575,LT,,,
"PUREDERM veganiška paakių kaukė su kolagenu, 30 vnt.",PUREDERM,AZT,880954119952,LT,,,
"BIODERMA apsauginis pienelis nuo saulės kūnui PHOTODERM MAX LAIT, SPF 50+, 100 ml",BIODERMA,AZT,340157369665,LT,,,
"TANITA skutimosi putos su žemuogėmis, 200 ml",TANITA,AZT,590079304801,LT,,,
"ALTERNA apimties ir tankumo plaukams suteikiančios putos CAVIAR, 232 g",ALTERNA,AZT,873509027942,LT,,,
"JULIETTE ARMAND kremas aknės pažeistai odai CLARIFYING ACTIVE CREAM, 50 ml",JULIETTE ARMAND,AZT,520040064472,LT,,,
"EUCERIN veido gelis-kremas PIGMENT CONTROL TINTED, SPF 50+, vidutinio tamsumo, 50 ml",EUCERIN,AZT,400580030061,LT,,,
"JOHN FRIEDA tiesinamasis balzamas FRIZZ EASE FLAWLESSLY STRAIGHT, 250 ml",JOHN FRIEDA,AZT,501763401256,LT,,,
"JOHN FRIEDA stiprinamasis ir atkuriamasis plaukų kondicionierius FULL REPAIR STRENGTHEN+RESTORE, 250 ml",JOHN FRIEDA,AZT,503715615967,LT,,,
"SCHOLL pėdų dezodorantas FRESH STEP, 150 ml",SCHOLL,AZT,503848317956,LT,,,
"SCHOLL batų purškalas FRESH STEP, 150 ml",SCHOLL,AZT,503848317959,LT,,,
"SCHOLL kremas skilinėjantiems kulnams, bekvapis, 60 ml",SCHOLL,AZT,503848325422,LT,,,
"SCHOLL elektroninis pėdų priežiūros rinkinys VELVET SMOOTH, 1 vnt.",SCHOLL,AZT,505219702944,LT,,,
"SCHOLL švelniai šiurkščios šveičiamosios galvutės su jūros mineralais VELVET SMOOTH WET & DRY, 2 vnt.",SCHOLL,AZT,505219703819,LT,,,
"SCHOLL itin šiurkščios šveičiamosios galvutės su deimantų kristalais VELVET SMOOTH WET & DRY, 2 vnt.",SCHOLL,AZT,505219703955,LT,,,
"BIONIKE skysta pudra brandžiai odai DEFENCE COLOR LIFTING, Nr.. 204, SPF 15, 30 ml",BIONIKE,AZT,802904117134,LT,,,
"HORTUS FRATRIS tonizuojamasis purškiamasis veido vanduo, 200 ml",HORTUS FRATRIS,AZT,803253218403,LT,,,
"JCH žirklutės odelėms, 1 vnt.",JCH,AZT,370013140640,LT,,,
"A-DERMA sterilus veido ir kūno losjonas-emolientas sausai, atopinei odai EXOMEGA CONTROL, 200 ml",A-DERMA,AZT,328277007306,LT,,,
"CALA šepetys besiveliantiems plaukams TANGLE FREE BLUE, mėlyna spalva, 1 vnt.",SHINS TRADING,AZT,616513667427,LT,,,
"GILLETTE skustuvo galvutės MACH 3 TURBO, 4 vnt.",GILLETTE,AZT,770201841637,LT,,,
"KEDAN PROFESSIONAL antistatinė plaukų kaukė su pantenoliu M2, 500 ml",KEDAN,AZT,802411640029,LT,,,
"LA ROCHE-POSAY purškalas vaikams ANTHELIOS, SPF 50+, 125 ml",LA ROCHE-POSAY,AZT,333787569681,LT,,,
"URIAGE kompaktinė kreminė pudra su atspalviu BARIESUN, SPF 50, 10 g",URIAGE,AZT,366143400717,LT,,,
"DETOX ORGANICS ekologiškas, sertifikuotas veido tonikas SAKHALIN, 170 ml",DETOX ORGANICS,AZT,474331810300,LT,,,
"JOHN FRIEDA garbanas išryškinantis šampūnas FRIZZ EASE DREAM CURLS, 250 ml",JOHN FRIEDA,AZT,501763400596,LT,,,
"WELLAWARE VITAMIN B12 BOOST, 180 tablečių",WELLAWARE,AZT,734004114083,LT,,,
"WELLAWARE VITAMIN C, 300 g",WELLAWARE,AZT,734004114588,LT,,,
"WELLAWARE kolageno milteliai COLLAGEN DRINK, uogų skonio, 250 g",WELLAWARE,AZT,734004113670,LT,,,
"WELLAWARE kolageno milteliai COLLAGEN DRINK, tropinių vaisių skonio, 250 g",WELLAWARE,AZT,734004113669,LT,,,
"WELLAWARE 100 % hidrolizuotas kolagenas COLLAGEN BEAUTY, 200 g",WELLAWARE,AZT,734004112417,LT,,,
"WELLAWARE BIOTIN BEAUTY, 240 tablečių",WELLAWARE,AZT,734004114094,LT,,,
"WELLAWARE VITAMIN D3, 120 tablečių",WELLAWARE,AZT,734004113740,LT,,,
"WELLAWARE ZINC BEAUTY, 120 tablečių",WELLAWARE,AZT,734004113743,LT,,,
"SEAWEED DIET, nuo 11 m., 90 tablečių",NEW NORDIC,AZT,5021807450503,LT,,,
"ACIDOLAC JUNIOR, braškių skonio, nuo 3 m., 20 tablečių",,AZT,590306061257,LT,,,
"ELSERI BEAUTY ELIXIR, vaisių skonio, 14 dienos dozių",ELSERI,AZT,477903612049,LT,,,
"LIFEPLAN OSTRON, 60 tablečių",LIFEPLAN,AZT,501920501282,LT,,,
"FLOREVE natūralus maisto papildas nuo plaukų slinkimo (IN) YOUTH, 15 ml x 14 vnt.",FLOREVE,AZT,376026568021,LT,,,
"LENOSTELLA, 1,5 mg tabletė, Tabletės, N1",LENOSTELLA,AZT,210034,LT,,,
"AMINOTHER aminorūgštys imuninei sistemai, 30 pakelių",AMINOTHER,AZT,802175600166,LT,,,
"HIMALAYA ASHVAGANDHA, 60 kapsulių",HIMALAYA,AZT,890113850165,LT,,,
"SEDALIVE, 20 kapsulių",SEDALIVE,AZT,477903612017,LT,,,
"BRILIANTINIS ŽALIASIS VALENTIS, 10 ml, odos tirpalas, N1",VALENTIS,AZT,825211,LT,,,
"Čemeryčių vanduo VALENTIS, 40 ml, odos tirpalas, N1",VALENTIS,AZT,477901799141,LT,,,
"EQUILIBRA baltymų milteliai VITALITY PROTEIN, šokolado skonio, 260 g",,AZT,800013700341,LT,,,
"SCHOLL vidpadžiai moteriškai darbinei avalynei GELACTIV WORK, 1 pora",SCHOLL,AZT,505219704648,LT,,,
"SCHOLL vidpadžiai vyriškai darbinei avalynei GELACTIV WORK, 1 pora",SCHOLL,AZT,505219704645,LT,,,
"HIMALAYA TRIPHALA BOWEL WELLNESS, 60 kapsulių",HIMALAYA,AZT,890113883152,LT,,,
"BEEF AMINOS, 200 tablečių",UNIVERSAL NUTRITION,AZT,039442010650,LT,,,
"GAIN FAST 3100, braškių skonio, 2312 g",UNIVERSAL NUTRITION,AZT,039442019196,LT,,,
"CREATINE POWDER 200 + 200, 400 g",UNIVERSAL NUTRITION,AZT,039442046871,LT,,,
"DAILY FORMULA, 30 tablečių",UNIVERSAL NUTRITION,AZT,039442047298,LT,,,
"SCHOLL vidpadžiai kasdienei vyriškai avalynei GEL ACTIV EVERYDAY, 1 pora",SCHOLL,AZT,505219703940,LT,,,
"SCHOLL vidpadžiai kasdienei moteriškai avalynei GEL ACTIV EVERYDAY, 1 pora",SCHOLL,AZT,505219703943,LT,,,
"HYDROPHIL citrinžolių muilas, 80 g",HYDROPHIL,AZT,426039779124,LT,,,
"HYDROPHIL natūrali kempinėlė iš konjako manano, 1 vnt.",HYDROPHIL,AZT,426039779141,LT,,,
"SMART HIT IV VITAMIN C, 100 ml",SMART HIT,AZT,764015306148,LT,,,
"MICROLIFE automatinis kraujospūdžio matuoklis BPA1 EASY, 1 vnt.+dėtuvė, 1 vnt.",MICROLIFE,AZT,471900331064,LT,,,
"DR. BROWNS gertuvė su rankenėlėmis, mėlyna spalva, 9 + mėn., 1 vnt., 270 ml",DR. BROWN S,AZT,072239311844,LT,,,
"AKUKU neperšlampantis pervystymo paklotas PEVA PELĖDA, 55x70 cm, 1 vnt.",AKUKU,AZT,590764400406,LT,,,
"PHYTO šampūnas dažytiems plaukams PHYTOMILLESIME, 200 ml",PHYTO,AZT,333822100160,LT,,,
"FILORGA blakstienų ir antakių augimą skatinantis serumas OPTIM-EYES LASHES & BROWS, 2 x 6,5 g, 13 g",FILORGA,AZT,354055000804,LT,,,
"LOGONA gaivinamasis prausimosi gelis, 100 ml",LOGONA,AZT,401764504018,LT,,,
"EUCERIN losjonas nuo saulės vaikams SENSITIVE PROTECT KIDS, SPF 50+, nuo 3 mėn., 150 ml",EUCERIN,AZT,400580014703,LT,,,
"JOWAÉ apsauginis, drėkinamasis, sviestinis kūno ir veido balzamas su bambukų vandeniu, nuo 3 m., 125 ml",,AZT,366426200035,LT,,,
"HORTUS FRATRIS šampūnas nuo pleiskanų, 200 ml",HORTUS FRATRIS,AZT,803253218513,LT,,,
"BIONIKE skysta pudra DEFENCE COLOR NUDE SERUM R³, Nr. 601, SPF 15, 30 ml",BIONIKE,AZT,802904117161,LT,,,
"PHYTO purškiamasis plaukų pienelis PHYTOMILLESIME, 150 ml",PHYTO,AZT,333822100109,LT,,,
"AVENE raminamasis drėkinamasis kremas alergiškai, sausai odai TOLERANCE EXTREME, 50 ml",AVENE,AZT,328277925485,LT,,,
"AVENE nenuplaunamas kreminis valiklis alergiškai odai TOLERANCE EXTREME, 200 ml",AVENE,AZT,328277935458,LT,,,
"Eau Thermale AVENE drėkinamoji kaukė TOLERANCE EXTREME, 50 ml",AVENE,AZT,328277005311,LT,,,
"AVENE drėkinamoji emulsija TOLERANCE EXTREME, 50 ml",AVENE,AZT,328277000063,LT,,,
"KLORANE šampūnas su citrinų ekstraktu, 200 ml",KLORANE,AZT,328277119654,LT,,,
"BIOCHRONOSS CARDIORELAX, 24 Kapsulės",,AZT,477902855140,LT,,,
"FORMULA VITALE CARDIO+, 30 tablečių",FORMULA VITALE,AZT,474150517335,LT,,,
"BIODERMA apsauginis pienelis nuo saulės vaikams PHOTODERM KID, SPF 50+, 100 ml",BIODERMA,AZT,340139846276,LT,,,
"CHICCO silikoninis buteliuko žindukas NATURAL FEELING (vidutinė tėkmė), nuo 2 mėn., 1 vnt.",CHICCO,AZT,805866400820,LT,,,
"ARMORES NATURA kreminis kūno pienelis, 300 ml",ARMORES NATURES,AZT,805278372001,LT,,,
"MAXIS pėdkelnės nuo varikozės RELAX,  kūno spalva, 140 DEN, M, 1 vnt.",MAXIS,AZT,859128505571,LT,,,
"MANILLA BB veido kremas LUMENUM, šviesus šaltas atspalvis, 30 ml",MANILLA,AZT,477904525462,LT,,,
"CURAPROX elektrinio dantų šepetėlio galvutės HYDROSONIC EASY  CHS 200 SENSITIVE, 2 vnt.",CURAPROX,AZT,761241242212,LT,,,
"MANILLA eukalipto eterinis aliejus ĮKVĖPK, 10 ml",MANILLA,AZT,477904525484,LT,,,
"SENSILIS regeneruojamasis ir stangrinamasis kūno kremas SILHOUETTE XPERT, 200 ml",SENSILIS,AZT,842874960870,LT,,,
"URGO pleistras vaikams KIDS JUNGLE, 2,5 x 5,7, 14 vnt.",URGO,AZT,354689552544,LT,,,
"ISADORA blakstienų tušas ACTIVE ALL DAY WEAR, 12 ml",ISADORA,AZT,731785122720,LT,,,
"CLINERAL veido kremas BY AHAVA SEBO, 50 ml",CLINERAL,AZT,697045003884,LT,,,
"LIVE WELL COMPLEX FOR JOINTS, 60 minkštų kapsulių",LIVE WELL,AZT,477902489151,LT,,,
"Kulkšnies įtvaras FUTURO T46645N, 1 vnt.",FUTURO,AZT,404671942561,LT,,,
"CAPSICAM  pleistrai nuo skausmo, 12 vnt.",CAPSICAM,AZT,475023201068,LT,,,
"DR. BROWNS buteliukas-maitintuvas su mažo pratekėjimo žinduku NATURAL FLOW, 15 ml",DR. BROWN S,AZT,072239310960,LT,,,
"DR. GRANDEL aktyvaus koncentrato ampulės INSTANT SMOOTHER, 3 vnt., 3 ml",DR. GRANDEL,AZT,401139641061,LT,,,
"PARANIT purškalas nuo utėlių ir glindų, 100 ml",PARANIT,AZT,539152094028,LT,,,
"LIVOL MULTI guminukai, vaisių ir uogų skonio, 60 guminukų",LIVOL,AZT,707086602566,LT,,,
"PERSKINDOL ACTIVE SPRAY, nuo 5 m., 150 ml",PERSKINDOL,AZT,501473475904,LT,,,
"B-LIFT anticeliulitinis gelis, 300 ml",B-LIFT,AZT,800013730064,LT,,,
"SEBAMED apsauginė emulsija nuo saulės, SPF 30, 150 ml",SEBAMED,AZT,410304089902,LT,,,
"SEBAMED apsauginė emulsija nuo saulės, SPF 50, 150 ml",SEBAMED,AZT,410304089904,LT,,,
"SEBAMED apsauginė purškiamoji emulsija nuo saulės, SPF 30, 150 ml",SEBAMED,AZT,410304089914,LT,,,
"SENI FIX tinklinės kelnaitės moterims COMFORT LADY, 2 vnt.",SENI,AZT,590051669667,LT,,,
"SENI tinklinės kelnaitės vyrams FIX COMFORT MAN, 2 vnt.",SENI,AZT,590051669669,LT,,,
"BELLA tamponai EASY TWIST MINI, 8 vnt.",BELLA,AZT,590051632027,LT,,,
"JOHN FRIEDA garbanas išryškinantis kondicionierius FRIZZ EASE DREAM CURLS, 250 ml",JOHN FRIEDA,AZT,501763400597,LT,,,
"FILLERINA naktinis kremas su 6 hialurono rūgštimis ir peptidais, 1 lygis, 50 ml",FILLERINA,AZT,805141723559,LT,,,
"OBLEPIKHA C-BERRICA antioksidacinis veido serumas, 30 ml",OBLEPIKHA C-BERRICA,AZT,474331810353,LT,,,
"ISADORA blakstienų tušas LASH ENERGY TREATMENT, juoda spalva, 14 ml",ISADORA,AZT,731785113101,LT,,,
"BOURJOIS akių srities odos kremas 123 PERFECT CC, SPF 15, Nr. 033, 30 ml",BOURJOIS,AZT,305250357330,LT,,,
"AROMAMA serumas probleminei odai UGNIKALNIŲ UŽKALBĖTOJAS, 20 ml",AROMAMA,AZT,477904641170,LT,,,
"AROMAMA drėkinantis hialurono rūgšties ir rožių serumas PANELĖ ROŽĖ, 20 ml",AROMAMA,AZT,477904641169,LT,,,
"DIDIER LAB gelinis nagų lakas ONE STEP, NO9, 10 ml",DIDIER LAB,AZT,376024780067,LT,,,
"ISADORA kompaktinė pudra MATT FIXING, Nr. 00, Transparent, 9 g",ISADORA,AZT,731785124900,LT,,,
"JANE IREDALE akių šešėliai PUREPRESSED EYE SHADOWS TRIO BROWN SUGAR, 2.8 g",JANE IREDALE,AZT,670959111456,LT,,,
"DERMEDIC ANGIO PREVENTI NANO VIT C, aktyvus naktinis kremas nuo raukšlių, 40 g",DERMEDIC,AZT,590164317443,LT,,,
"ST. MORIZ laipsniško įdegio losjonas, 275 ml",ST. MORIZ PROFESSIONAL,AZT,506018537933,LT,,,
"JOHN FRIEDA stiprinamasis ir atkuriamasis šampūnas FULL REPAIR STRENGTHEN+RESTORE, 250 ml",JOHN FRIEDA,AZT,503715615965,LT,,,
"PHARMA NORD STATI-NATUR, 30 tablečių",PHARMA NORD,AZT,570997615910,LT,,,
"KINETICS gelio efekto nagų lakas SOLAR GEL, ALL-NIGHTER spalva, 15 ml",KINETICS,AZT,800307854579,LT,,,
"TEPE dantų šepetėlis NOVA, labai minkštas, 1 vnt.",TEPE,AZT,731740000084,LT,,,
"bioMAGNIS B6 PREMIUM, 20 pakelių",BIOFARMACIJA,AZT,729001015916,LT,,,
"YOU & OIL NAGŲ GRYBELIS KI, 5 ml",YOU&OIL,AZT,477903586046,LT,,,
"NESTLE pieno mišinys vaikams NAN OPTIPRO 3, nuo 1 m., 800 g+specialus dozavimo šaukštelis",NAN,AZT,761303408992,LT,,,
"ECODENTA dantų šepetėlis vaikams KAKĖ MAKĖ, nuo 3 m., 1 vnt.+Šerelių dangtelis",ECODENTA,AZT,477000100577,LT,,,
"KEDAN PROFESSIONAL švelnus šampūnas su alavijų ekstraktu ir gliceroliu S1, 1000 ml",KEDAN,AZT,802411640021,LT,,,
"GERIMAX MULTI ACTIVE, 30 tablečių",GERIMAX,AZT,570207930015,LT,,,
"ORAL-B elektrinis dantų šepetėlis PRO3900 CROSS ACTION 1+1, 2 vnt.",ORAL-B,AZT,421020129160,LT,,,
"A-DERMA minkštinamasis veido ir kūno balzamas-emolientas EXOMEGA CONTROL, 200 ml",A-DERMA,AZT,328277936908,LT,,,
"COR4 COMPLEX, 28 pakeliai",BIOFARMACIJA,AZT,729001017775,LT,,,
"OLVEL CHOLESTEROLIO BALANSUI, 30 minkštų kapsulių",OLVEL,AZT,477214400167,LT,,,
"BABYONO silikoninis simetrinis čiulptukas, 36 mėn., ruda ir pilka spalvos, 2 vnt.",BABYONO,AZT,590143540951,LT,,,
"INCREDIWEAR čiurnos mova, juoda spalva, S/M (3541) dydis, 1 vnt.",INCREDIWEAR,AZT,851791006609,LT,,,
"KEDAN PROFESSIONAL antistatinis kondicionierius C2, 1000 ml",KEDAN,AZT,802411640027,LT,,,
"URTEKRAM vaikiška dantų pasta TUTTIFRUTTI, 75 ml",URTEKRAM,AZT,576522883780,LT,,,
"OBLEPIKHA C-BERRICA tonizuojantis veido kremas, 50 ml",OBLEPIKHA C-BERRICA,AZT,474331810351,LT,,,
"SAPHIRA plaukų formavimo pomada, 90 ml",SAPHIRA,AZT,851234005763,LT,,,
"KARDIO START, 30 kapsulių",KARDIO START,AZT,475101302007,LT,,,
"OCLEAN elektrinio dantų šepetėlio galvutė P1, balta spalva, 1 vnt.",OCLEAN,AZT,697081055002,LT,,,
"GENTLE DAY ekologiškos medvilnės menstruacinės kelnaitės HIPHUGGERS, XS, BLACK, 1 vnt.",GENTLE DAY,AZT,477903068077,LT,,,
"SIENNA-X įdegio lašeliai nakčiai, 20 ml",SIENNA-X,AZT,506014880551,LT,,,
"MANILLA levandų eterinis aliejus ATSIPALAIDUOK, 10 ml",MANILLA,AZT,477904525478,LT,,,
"DR. BROWNS buteliukas-maitintuvas su ypač mažo pratekėjimo žinduku NATURAL FLOW, 15 ml",DR. BROWN S,AZT,072239310977,LT,,,
"MANILLA rozmarino eterinis aliejus SUSIKAUPK, 10 ml",MANILLA,AZT,477904525485,LT,,,
"MANILLA apelsinų eterinis aliejus PRALINKSMĖK, 10 ml",MANILLA,AZT,477904525486,LT,,,
"MANILLA pipirmėtės eterinis aliejus PASVEIK, 10 ml",MANILLA,AZT,477904525480,LT,,,
"MANILLA greipfrutų eterinis aliejus MĖGAUKIS, 10 ml",MANILLA,AZT,477904525479,LT,,,
"MANILLA ylang ylang eterinis aliejus SPINDĖK, 10 ml",MANILLA,AZT,477904525482,LT,,,
"MANILLA bergamotės eterinis aliejus PAILSĖK, 10 ml",MANILLA,AZT,477904525483,LT,,,
"BELLAPIERRE kompaktinė mineralinė pudra ULTRA, SPF 15, 10 g",BELLAPIERRE,AZT,812267010308,LT,,,
"DUREX prezervatyvai FETHERLITE ELITE  PASIAUSKIME, 56 mm, 3 vnt.",DUREX,AZT,590062707437,LT,,,
"YOU 2.0 proteino batonėlis su šokoladu, irisų skonio, 45 g x 6 vnt.",YOU 2.0,AZT,477154422605,LT,,,
"YOU 2.0 proteino batonėlis su šokoladu, iriso skonio, 45 g x 12 vnt.",YOU 2.0,AZT,477154422606,LT,,,
"PERFECTIL PLATINUM COLLAGEN HAIR, apelsinų skonio, 500 ml",VITABIOTICS,AZT,5021265247301,LT,,,
"VICHY drėkinamasis kūno vanduo CAPITAL SOLEIL, SPF 30, 200 ml",VICHY,AZT,333787558518,LT,,,
"MANO maitinamasis kūno aliejus, 100 ml",MANO,AZT,477904849038,LT,,,
"BENOSTAN emulsija krūtinei TONIC BUST, 125 ml",BENOSTAN,AZT,520617220904,LT,,,
